DeviceName,DeviceDateTime,BatteryStatus,CommId,GPS Confidence,GPS Fail Counter,GpsQuality,Latitude,Longitude
0-4351296,2023-03-09 20:34:46,GOOD,0-4351296,0,0,3,48.357889,-4.560528
0-4351902,2023-03-09 20:30:52,GOOD,0-4351902,0,0,3,48.357932,-4.560721
0-4351296,2023-03-09 20:29:46,GOOD,0-4351296,0,0,3,48.357911,-4.560592
0-4351902,2023-03-09 20:25:51,GOOD,0-4351902,0,0,3,48.357975,-4.560506
0-4351296,2023-03-09 20:24:43,GOOD,0-4351296,0,0,3,48.357911,-4.560528
0-4351902,2023-03-09 20:20:53,GOOD,0-4351902,0,0,3,48.357975,-4.560485
0-4351296,2023-03-09 20:19:44,GOOD,0-4351296,0,0,3,48.357911,-4.560528
0-4351902,2023-03-09 20:15:54,GOOD,0-4351902,0,0,3,48.357964,-4.560463
0-4351296,2023-03-09 20:14:43,GOOD,0-4351296,0,0,3,48.357889,-4.560506
0-4351902,2023-03-09 20:10:57,GOOD,0-4351902,0,0,3,48.357911,-4.560442
0-4351296,2023-03-09 20:09:53,GOOD,0-4351296,0,0,3,48.3579,-4.560463
0-4351902,2023-03-09 20:05:56,GOOD,0-4351902,0,0,3,48.357975,-4.560378
0-4351902,2023-03-09 20:05:39,GOOD,0-4351902,0,0,3,48.35804,-4.560227
0-4351296,2023-03-09 20:04:46,GOOD,0-4351296,0,0,3,48.357889,-4.560528
0-4351902,2023-03-09 19:55:56,GOOD,0-4351902,0,0,3,48.357932,-4.560184
0-4351296,2023-03-09 19:54:47,GOOD,0-4351296,0,0,3,48.357986,-4.560742
0-4351902,2023-03-09 19:50:55,GOOD,0-4351902,0,0,3,48.357975,-4.560142
0-4351296,2023-03-09 19:49:48,GOOD,0-4351296,0,0,3,48.358061,-4.560957
0-4351902,2023-03-09 19:45:52,GOOD,0-4351902,0,0,3,48.357986,-4.560142
0-4351296,2023-03-09 19:44:45,GOOD,0-4351296,0,0,3,48.358018,-4.560957
0-4351902,2023-03-09 19:40:52,GOOD,0-4351902,0,0,3,48.357997,-4.560077
0-4351296,2023-03-09 19:39:46,GOOD,0-4351296,0,0,3,48.357986,-4.560914
0-4351902,2023-03-09 19:35:52,GOOD,0-4351902,0,0,3,48.358018,-4.560034
0-4351296,2023-03-09 19:34:46,GOOD,0-4351296,0,0,3,48.357954,-4.560893
0-4351902,2023-03-09 19:30:52,GOOD,0-4351902,0,0,3,48.358018,-4.560013
0-4351296,2023-03-09 19:29:51,GOOD,0-4351296,0,0,3,48.357922,-4.560893
0-4351902,2023-03-09 19:25:56,GOOD,0-4351902,0,0,3,48.358061,-4.560034
0-4351902,2023-03-09 19:25:42,GOOD,0-4351902,0,0,3,48.358061,-4.560034
0-4351296,2023-03-09 19:24:49,GOOD,0-4351296,0,0,3,48.357868,-4.56085
0-4351902,2023-03-09 19:15:53,GOOD,0-4351902,0,0,3,48.358018,-4.56027
0-4351296,2023-03-09 19:14:46,GOOD,0-4351296,0,0,3,48.358233,-4.560614
0-4351902,2023-03-09 19:10:51,GOOD,0-4351902,0,0,3,48.358168,-4.560163
0-4351296,2023-03-09 19:09:48,GOOD,0-4351296,0,0,3,48.358394,-4.560528
0-4351902,2023-03-09 19:05:53,GOOD,0-4351902,0,0,3,48.358243,-4.560142
0-4351296,2023-03-09 19:04:46,GOOD,0-4351296,0,0,3,48.358447,-4.560549
0-4351902,2023-03-09 19:00:53,GOOD,0-4351902,0,0,3,48.358254,-4.560013
0-4351296,2023-03-09 18:59:48,GOOD,0-4351296,0,0,3,48.358447,-4.560571
0-4351902,2023-03-09 18:55:54,GOOD,0-4351902,0,0,3,48.358297,-4.560013
0-4351296,2023-03-09 18:54:46,GOOD,0-4351296,0,0,3,48.358394,-4.560506
0-4351902,2023-03-09 18:50:52,GOOD,0-4351902,0,0,3,48.358254,-4.559991
0-4351296,2023-03-09 18:49:47,GOOD,0-4351296,0,0,3,48.358361,-4.560485
0-4351902,2023-03-09 18:45:55,GOOD,0-4351902,0,0,3,48.358276,-4.559991
0-4351296,2023-03-09 18:44:50,GOOD,0-4351296,0,0,3,48.358168,-4.560485
0-4351902,2023-03-09 18:40:56,GOOD,0-4351902,0,0,3,48.358297,-4.560034
0-4351296,2023-03-09 18:39:51,GOOD,0-4351296,0,0,3,48.358125,-4.560399
0-4351902,2023-03-09 18:35:55,GOOD,0-4351902,0,0,3,48.358286,-4.560077
0-4351296,2023-03-09 18:34:46,GOOD,0-4351296,0,0,3,48.358007,-4.560378
0-4351902,2023-03-09 18:30:56,GOOD,0-4351902,0,0,3,48.358243,-4.560034
0-4351296,2023-03-09 18:29:47,GOOD,0-4351296,0,0,3,48.358093,-4.56042
0-4351902,2023-03-09 18:25:55,GOOD,0-4351902,0,0,3,48.358168,-4.559991
0-4351296,2023-03-09 18:24:49,GOOD,0-4351296,0,0,3,48.358104,-4.560335
0-4351902,2023-03-09 18:20:52,GOOD,0-4351902,0,0,3,48.358179,-4.55997
0-4351296,2023-03-09 18:19:47,GOOD,0-4351296,0,0,3,48.358061,-4.560163
0-4351902,2023-03-09 18:15:54,GOOD,0-4351902,0,0,3,48.358168,-4.560013
0-4351296,2023-03-09 18:14:48,GOOD,0-4351296,0,0,3,48.358083,-4.560034
0-4351902,2023-03-09 18:10:54,GOOD,0-4351902,0,0,3,48.358222,-4.559948
0-4351296,2023-03-09 18:09:52,GOOD,0-4351296,0,0,3,48.358018,-4.560056
0-4351902,2023-03-09 18:05:52,GOOD,0-4351902,0,0,3,48.358168,-4.560056
0-4351296,2023-03-09 18:04:48,GOOD,0-4351296,0,0,3,48.358029,-4.560013
0-4351902,2023-03-09 18:00:52,GOOD,0-4351902,0,0,3,48.358211,-4.560077
0-4351296,2023-03-09 17:59:48,GOOD,0-4351296,0,0,3,48.357943,-4.560378
0-4351902,2023-03-09 17:55:51,GOOD,0-4351902,0,0,3,48.358136,-4.560099
0-4351296,2023-03-09 17:54:48,GOOD,0-4351296,0,0,3,48.357954,-4.56042
0-4351902,2023-03-09 17:50:52,GOOD,0-4351902,0,0,3,48.358201,-4.560034
0-4351296,2023-03-09 17:49:47,GOOD,0-4351296,0,0,3,48.357922,-4.560485
0-4351902,2023-03-09 17:45:52,GOOD,0-4351902,0,0,3,48.358168,-4.560056
0-4351296,2023-03-09 17:44:44,GOOD,0-4351296,0,0,3,48.357889,-4.560335
0-4351902,2023-03-09 17:40:51,GOOD,0-4351902,0,0,3,48.358254,-4.560077
0-4351296,2023-03-09 17:39:48,GOOD,0-4351296,0,0,3,48.357889,-4.560313
0-4351902,2023-03-09 17:35:52,GOOD,0-4351902,0,0,3,48.358254,-4.560056
0-4351296,2023-03-09 17:34:48,GOOD,0-4351296,0,0,3,48.3579,-4.560399
0-4351902,2023-03-09 17:30:52,GOOD,0-4351902,0,0,3,48.358254,-4.560077
0-4351296,2023-03-09 17:29:49,GOOD,0-4351296,0,0,3,48.357879,-4.560292
0-4351902,2023-03-09 17:25:53,GOOD,0-4351902,0,0,3,48.358286,-4.56012
0-4351296,2023-03-09 17:24:46,GOOD,0-4351296,0,0,3,48.357879,-4.56027
0-4351902,2023-03-09 17:20:53,GOOD,0-4351902,0,0,3,48.358297,-4.56012
0-4351296,2023-03-09 17:19:49,GOOD,0-4351296,0,0,3,48.357889,-4.560313
0-4351902,2023-03-09 17:15:56,GOOD,0-4351902,0,0,3,48.358297,-4.56012
0-4351296,2023-03-09 17:14:48,GOOD,0-4351296,0,0,3,48.357932,-4.560313
0-4351902,2023-03-09 17:10:52,GOOD,0-4351902,0,0,3,48.358319,-4.560142
0-4351296,2023-03-09 17:09:46,GOOD,0-4351296,0,0,3,48.357879,-4.560356
0-4351902,2023-03-09 17:05:52,GOOD,0-4351902,0,0,3,48.358286,-4.560184
0-4351296,2023-03-09 17:04:45,GOOD,0-4351296,0,0,3,48.3579,-4.560399
0-4351902,2023-03-09 17:00:52,GOOD,0-4351902,0,0,3,48.35834,-4.560163
0-4351296,2023-03-09 16:59:45,GOOD,0-4351296,0,0,3,48.357889,-4.560313
0-4351902,2023-03-09 16:55:53,GOOD,0-4351902,0,0,3,48.358329,-4.560227
0-4351296,2023-03-09 16:54:46,GOOD,0-4351296,0,0,3,48.357911,-4.560356
0-4351902,2023-03-09 16:50:53,GOOD,0-4351902,0,0,3,48.358254,-4.560249
0-4351296,2023-03-09 16:49:46,GOOD,0-4351296,0,0,3,48.357932,-4.56027
0-4351902,2023-03-09 16:45:52,GOOD,0-4351902,0,0,3,48.358211,-4.560313
0-4351296,2023-03-09 16:44:47,GOOD,0-4351296,0,0,3,48.357932,-4.560378
0-4351902,2023-03-09 16:40:55,GOOD,0-4351902,0,0,3,48.358297,-4.560292
0-4351296,2023-03-09 16:39:50,GOOD,0-4351296,0,0,3,48.357868,-4.560485
0-4351902,2023-03-09 16:35:58,GOOD,0-4351902,0,0,3,48.358093,-4.560378
0-4351296,2023-03-09 16:34:46,GOOD,0-4351296,0,0,3,48.357911,-4.560442
0-4351902,2023-03-09 16:25:52,GOOD,0-4351902,0,0,3,48.358029,-4.560463
0-4351296,2023-03-09 16:24:47,GOOD,0-4351296,0,0,3,48.357911,-4.560442
0-4351902,2023-03-09 16:20:53,GOOD,0-4351902,0,0,3,48.358018,-4.560528
0-4351296,2023-03-09 16:19:46,GOOD,0-4351296,0,0,3,48.357932,-4.560463
0-4351902,2023-03-09 16:15:54,GOOD,0-4351902,0,0,3,48.358061,-4.560442
0-4351296,2023-03-09 16:14:45,GOOD,0-4351296,0,0,3,48.357879,-4.560463
0-4351902,2023-03-09 16:10:52,GOOD,0-4351902,0,0,3,48.358061,-4.560442
0-4351296,2023-03-09 16:09:50,GOOD,0-4351296,0,0,3,48.357922,-4.560442
0-4351902,2023-03-09 16:05:53,GOOD,0-4351902,0,0,3,48.358115,-4.560399
0-4351296,2023-03-09 16:04:48,GOOD,0-4351296,0,0,3,48.357911,-4.560463
0-4351296,2023-03-09 16:01:01,GOOD,0-4351296,0,0,3,48.3579,-4.560463
0-4351902,2023-03-09 16:00:55,GOOD,0-4351902,0,0,3,48.358061,-4.560442
0-4351902,2023-03-09 15:55:55,GOOD,0-4351902,0,0,3,48.358233,-4.560249
0-4351296,2023-03-09 15:54:48,GOOD,0-4351296,0,0,3,48.358061,-4.560313
0-4351902,2023-03-09 15:50:57,GOOD,0-4351902,0,0,3,48.358276,-4.560292
0-4351296,2023-03-09 15:49:52,GOOD,0-4351296,0,0,3,48.357954,-4.560227
0-4351902,2023-03-09 15:45:53,GOOD,0-4351902,0,0,3,48.358329,-4.560335
0-4351296,2023-03-09 15:44:46,GOOD,0-4351296,0,0,3,48.35805,-4.560335
0-4351902,2023-03-09 15:40:52,GOOD,0-4351902,0,0,3,48.35849,-4.560292
0-4351296,2023-03-09 15:39:46,GOOD,0-4351296,0,0,3,48.35805,-4.560335
0-4351902,2023-03-09 15:35:52,GOOD,0-4351902,0,0,3,48.358533,-4.560356
0-4351296,2023-03-09 15:34:48,GOOD,0-4351296,0,0,3,48.358254,-4.560549
0-4351902,2023-03-09 15:30:52,GOOD,0-4351902,0,0,3,48.358501,-4.560378
0-4351296,2023-03-09 15:29:47,GOOD,0-4351296,0,0,3,48.358222,-4.560442
0-4351902,2023-03-09 15:25:55,GOOD,0-4351902,0,0,3,48.358576,-4.560399
0-4351296,2023-03-09 15:24:48,GOOD,0-4351296,0,0,3,48.358308,-4.560356
0-4351902,2023-03-09 15:20:52,GOOD,0-4351902,0,0,3,48.358544,-4.560378
0-4351296,2023-03-09 15:19:49,GOOD,0-4351296,0,0,3,48.358158,-4.56012
0-4351902,2023-03-09 15:15:53,GOOD,0-4351902,0,0,3,48.358576,-4.560442
0-4351296,2023-03-09 15:14:46,GOOD,0-4351296,0,0,3,48.358125,-4.55997
0-4388627,2023-03-09 15:11:00,GOOD,0-4388627,0,0,3,48.3579,-4.560506
0-4351902,2023-03-09 15:10:56,GOOD,0-4351902,0,0,3,48.358479,-4.560249
0-4388605,2023-03-09 15:10:37,GOOD,0-4388605,0,0,3,48.357943,-4.560485
0-4388608,2023-03-09 15:10:33,GOOD,0-4388608,0,0,3,48.357846,-4.56042
0-4388635,2023-03-09 15:10:31,GOOD,0-4388635,0,0,3,48.357879,-4.560528
0-4351296,2023-03-09 15:09:50,GOOD,0-4351296,0,0,3,48.358158,-4.560034
0-4388599,2023-03-09 15:09:21,GOOD,0-4388599,0,0,3,48.357943,-4.560442
0-4388581,2023-03-09 15:09:08,GOOD,0-4388581,0,0,3,48.357889,-4.560399
0-4388605,2023-03-09 15:06:22,GOOD,0-4388605,0,0,3,48.357922,-4.560506
0-4351902,2023-03-09 15:05:51,GOOD,0-4351902,0,0,3,48.358469,-4.560249
0-4388620,2023-03-09 15:05:46,GOOD,0-4388620,0,0,3,48.357911,-4.560442
0-4388675,2023-03-09 15:05:34,GOOD,0-4388675,0,0,3,48.357943,-4.560549
0-4388635,2023-03-09 15:05:28,GOOD,0-4388635,0,0,3,48.357879,-4.560571
0-4388608,2023-03-09 15:05:23,GOOD,0-4388608,0,0,3,48.357964,-4.560485
0-4388627,2023-03-09 15:05:18,GOOD,0-4388627,0,0,3,48.357943,-4.560528
0-4351296,2023-03-09 15:04:47,GOOD,0-4351296,0,0,3,48.358147,-4.56012
0-4388599,2023-03-09 15:04:44,GOOD,0-4388599,0,0,3,48.357943,-4.560463
0-4388581,2023-03-09 15:04:04,GOOD,0-4388581,0,0,3,48.357889,-4.560399
0-4388635,2023-03-09 15:01:34,GOOD,0-4388635,0,0,3,48.357954,-4.560442
0-4388675,2023-03-09 15:01:02,GOOD,0-4388675,0,0,3,48.357922,-4.560528
0-4351902,2023-03-09 15:00:53,GOOD,0-4351902,0,0,3,48.358383,-4.560056
0-4388608,2023-03-09 15:00:53,GOOD,0-4388608,0,0,3,48.357857,-4.560356
0-4388605,2023-03-09 15:00:46,GOOD,0-4388605,0,0,3,48.3579,-4.560614
0-4388620,2023-03-09 15:00:23,GOOD,0-4388620,0,0,3,48.358061,-4.560549
0-4388627,2023-03-09 15:00:19,GOOD,0-4388627,0,0,3,48.357997,-4.560635
0-4351296,2023-03-09 14:59:47,GOOD,0-4351296,0,0,3,48.358061,-4.559991
0-4388581,2023-03-09 14:59:22,GOOD,0-4388581,0,0,3,48.357932,-4.560399
0-4388599,2023-03-09 14:59:19,GOOD,0-4388599,0,0,3,48.357889,-4.560313
0-4351902,2023-03-09 14:55:52,GOOD,0-4351902,0,0,3,48.358394,-4.56012
0-4388675,2023-03-09 14:55:49,GOOD,0-4388675,0,0,3,48.357943,-4.560657
0-4388605,2023-03-09 14:55:48,GOOD,0-4388605,0,0,3,48.357889,-4.560485
0-4388620,2023-03-09 14:55:48,GOOD,0-4388620,0,0,3,48.358093,-4.560506
0-4388635,2023-03-09 14:55:34,GOOD,0-4388635,0,0,3,48.357932,-4.560506
0-4388608,2023-03-09 14:55:33,GOOD,0-4388608,0,0,3,48.357997,-4.560378
0-4388627,2023-03-09 14:55:17,GOOD,0-4388627,0,0,3,48.357932,-4.560549
0-4351296,2023-03-09 14:54:47,GOOD,0-4351296,0,0,3,48.358072,-4.560099
0-4388581,2023-03-09 14:54:11,GOOD,0-4388581,0,0,3,48.357954,-4.560485
0-4388599,2023-03-09 14:54:10,GOOD,0-4388599,0,0,3,48.357922,-4.560506
0-4351902,2023-03-09 14:50:52,GOOD,0-4351902,0,0,3,48.358383,-4.560099
0-4388605,2023-03-09 14:50:49,GOOD,0-4388605,0,0,3,48.357911,-4.560528
0-4388675,2023-03-09 14:50:34,GOOD,0-4388675,0,0,3,48.357868,-4.560313
0-4388635,2023-03-09 14:50:33,GOOD,0-4388635,0,0,3,48.3579,-4.560485
0-4388608,2023-03-09 14:50:22,GOOD,0-4388608,0,0,3,48.357836,-4.560506
0-4388620,2023-03-09 14:50:18,GOOD,0-4388620,0,0,3,48.357889,-4.560528
0-4388627,2023-03-09 14:50:17,GOOD,0-4388627,0,0,3,48.357922,-4.560442
0-4351296,2023-03-09 14:49:47,GOOD,0-4351296,0,0,3,48.358072,-4.560077
0-4388581,2023-03-09 14:49:11,GOOD,0-4388581,0,0,3,48.357964,-4.560485
0-4388599,2023-03-09 14:49:10,GOOD,0-4388599,0,0,3,48.357846,-4.560335
0-4388635,2023-03-09 14:47:34,GOOD,0-4388635,0,0,3,48.357879,-4.560356
0-4388675,2023-03-09 14:46:17,GOOD,0-4388675,0,0,3,48.357911,-4.560399
0-4351902,2023-03-09 14:45:52,GOOD,0-4351902,0,0,3,48.358351,-4.56012
0-4388605,2023-03-09 14:45:49,GOOD,0-4388605,0,0,3,48.3579,-4.560528
0-4388620,2023-03-09 14:45:47,GOOD,0-4388620,0,0,3,48.357857,-4.560442
0-4388608,2023-03-09 14:45:27,GOOD,0-4388608,0,0,3,48.357943,-4.560463
0-4388627,2023-03-09 14:45:16,GOOD,0-4388627,0,0,3,48.357964,-4.560592
0-4351296,2023-03-09 14:44:51,GOOD,0-4351296,0,0,3,48.358158,-4.560163
0-4388599,2023-03-09 14:44:17,GOOD,0-4388599,0,0,3,48.357804,-4.560206
0-4388581,2023-03-09 14:43:50,GOOD,0-4388581,0,0,3,48.357911,-4.56042
0-4351902,2023-03-09 14:40:52,GOOD,0-4351902,0,0,3,48.358361,-4.560099
0-4388605,2023-03-09 14:40:46,GOOD,0-4388605,0,0,3,48.357922,-4.560506
0-4388675,2023-03-09 14:40:34,GOOD,0-4388675,0,0,3,48.357922,-4.560549
0-4388635,2023-03-09 14:40:24,GOOD,0-4388635,0,0,3,48.357922,-4.560528
0-4388627,2023-03-09 14:40:17,GOOD,0-4388627,0,0,3,48.357846,-4.56042
0-4388620,2023-03-09 14:40:17,GOOD,0-4388620,0,0,3,48.357964,-4.560463
0-4388608,2023-03-09 14:40:13,GOOD,0-4388608,0,0,3,48.357986,-4.560635
0-4351296,2023-03-09 14:39:46,GOOD,0-4351296,0,0,3,48.358018,-4.559991
0-4388599,2023-03-09 14:39:16,GOOD,0-4388599,0,0,3,48.357911,-4.560506
0-4388581,2023-03-09 14:38:49,GOOD,0-4388581,0,0,3,48.357954,-4.560485
0-4388620,2023-03-09 14:36:48,GOOD,0-4388620,0,0,3,48.3579,-4.560463
0-4388605,2023-03-09 14:36:04,GOOD,0-4388605,0,0,3,48.357868,-4.560528
0-4351902,2023-03-09 14:35:52,GOOD,0-4351902,0,0,3,48.358319,-4.560034
0-4388635,2023-03-09 14:35:48,GOOD,0-4388635,0,0,3,48.357911,-4.560506
0-4388675,2023-03-09 14:35:47,GOOD,0-4388675,0,0,3,48.3579,-4.560506
0-4388627,2023-03-09 14:35:22,GOOD,0-4388627,0,0,3,48.357911,-4.56042
0-4388608,2023-03-09 14:35:19,GOOD,0-4388608,0,0,3,48.35804,-4.560549
0-4351296,2023-03-09 14:34:46,GOOD,0-4351296,0,0,3,48.358072,-4.560056
0-4388599,2023-03-09 14:34:28,GOOD,0-4388599,0,0,3,48.357889,-4.560742
0-4388581,2023-03-09 14:34:02,GOOD,0-4388581,0,0,3,48.357943,-4.560442
0-4388675,2023-03-09 14:31:11,GOOD,0-4388675,0,0,3,48.357846,-4.560227
0-4351902,2023-03-09 14:30:52,GOOD,0-4351902,0,0,3,48.358394,-4.560206
0-4388605,2023-03-09 14:30:50,GOOD,0-4388605,0,0,3,48.3579,-4.560549
0-4388620,2023-03-09 14:30:47,GOOD,0-4388620,0,0,3,48.357943,-4.560463
0-4388635,2023-03-09 14:30:33,GOOD,0-4388635,0,0,3,48.357879,-4.560356
0-4388608,2023-03-09 14:30:16,GOOD,0-4388608,0,0,3,48.357739,-4.560528
0-4388627,2023-03-09 14:30:15,GOOD,0-4388627,0,0,3,48.357954,-4.560463
0-4351296,2023-03-09 14:29:46,GOOD,0-4351296,0,0,3,48.358029,-4.560056
0-4388599,2023-03-09 14:29:23,GOOD,0-4388599,0,0,3,48.357932,-4.560399
0-4388581,2023-03-09 14:29:07,GOOD,0-4388581,0,0,3,48.357975,-4.56042
0-4388620,2023-03-09 14:27:23,GOOD,0-4388620,0,0,3,48.357954,-4.560442
0-4351902,2023-03-09 14:25:52,GOOD,0-4351902,0,0,3,48.358383,-4.560163
0-4388675,2023-03-09 14:25:37,GOOD,0-4388675,0,0,3,48.357857,-4.560442
0-4388627,2023-03-09 14:25:35,GOOD,0-4388627,0,0,3,48.357964,-4.560506
0-4388635,2023-03-09 14:25:22,GOOD,0-4388635,0,0,3,48.3579,-4.560506
0-4388608,2023-03-09 14:25:19,GOOD,0-4388608,0,0,3,48.35805,-4.560442
0-4351296,2023-03-09 14:24:46,GOOD,0-4351296,0,0,3,48.357954,-4.559906
0-4388599,2023-03-09 14:24:12,GOOD,0-4388599,0,0,3,48.357868,-4.560206
0-4388581,2023-03-09 14:24:01,GOOD,0-4388581,0,0,3,48.357932,-4.560399
0-4388605,2023-03-09 14:21:03,GOOD,0-4388605,0,0,3,48.3579,-4.560485
0-4351902,2023-03-09 14:20:51,GOOD,0-4351902,0,0,3,48.358415,-4.560206
0-4388620,2023-03-09 14:20:46,GOOD,0-4388620,0,0,3,48.357825,-4.560635
0-4388675,2023-03-09 14:20:44,GOOD,0-4388675,0,0,3,48.357868,-4.560249
0-4388627,2023-03-09 14:20:28,GOOD,0-4388627,0,0,3,48.357932,-4.560614
0-4388635,2023-03-09 14:20:18,GOOD,0-4388635,0,0,3,48.357986,-4.560442
0-4388608,2023-03-09 14:20:10,GOOD,0-4388608,0,0,3,48.357922,-4.560614
0-4351296,2023-03-09 14:19:46,GOOD,0-4351296,0,0,3,48.358179,-4.560163
0-4388599,2023-03-09 14:19:11,GOOD,0-4388599,0,0,3,48.357943,-4.560292
0-4388581,2023-03-09 14:18:58,GOOD,0-4388581,0,0,3,48.357922,-4.56042
0-4388620,2023-03-09 14:16:23,GOOD,0-4388620,0,0,3,48.358007,-4.560485
0-4388605,2023-03-09 14:16:07,GOOD,0-4388605,0,0,3,48.357911,-4.560549
0-4351902,2023-03-09 14:15:53,GOOD,0-4351902,0,0,3,48.35834,-4.560163
0-4388675,2023-03-09 14:15:33,GOOD,0-4388675,0,0,3,48.357879,-4.560249
0-4388635,2023-03-09 14:15:23,GOOD,0-4388635,0,0,3,48.357922,-4.560485
0-4388627,2023-03-09 14:15:16,GOOD,0-4388627,0,0,3,48.357922,-4.560592
0-4388608,2023-03-09 14:15:14,GOOD,0-4388608,0,0,3,48.357911,-4.560485
0-4351296,2023-03-09 14:14:49,GOOD,0-4351296,0,0,3,48.358222,-4.560227
0-4388599,2023-03-09 14:14:11,GOOD,0-4388599,0,0,3,48.357932,-4.560313
0-4388581,2023-03-09 14:13:59,GOOD,0-4388581,0,0,3,48.357911,-4.560442
0-4388635,2023-03-09 14:11:37,GOOD,0-4388635,0,0,3,48.357889,-4.560549
0-4351902,2023-03-09 14:10:52,GOOD,0-4351902,0,0,3,48.358372,-4.560206
0-4388605,2023-03-09 14:10:47,GOOD,0-4388605,0,0,3,48.357889,-4.560528
0-4388620,2023-03-09 14:10:24,GOOD,0-4388620,0,0,3,48.358115,-4.560356
0-4388675,2023-03-09 14:10:18,GOOD,0-4388675,0,0,3,48.357846,-4.560506
0-4388608,2023-03-09 14:10:16,GOOD,0-4388608,0,0,3,48.357879,-4.560485
0-4388627,2023-03-09 14:10:14,GOOD,0-4388627,0,0,3,48.357889,-4.560506
0-4351296,2023-03-09 14:09:46,GOOD,0-4351296,0,0,3,48.358201,-4.560142
0-4388599,2023-03-09 14:09:16,GOOD,0-4388599,0,0,3,48.357932,-4.560378
0-4388581,2023-03-09 14:08:57,GOOD,0-4388581,0,0,3,48.357922,-4.560442
0-4388620,2023-03-09 14:06:01,GOOD,0-4388620,0,0,3,48.357986,-4.560571
0-4351902,2023-03-09 14:05:53,GOOD,0-4351902,0,0,3,48.358351,-4.56027
0-4388635,2023-03-09 14:05:39,GOOD,0-4388635,0,0,3,48.357889,-4.560528
0-4388675,2023-03-09 14:05:34,GOOD,0-4388675,0,0,3,48.357943,-4.560463
0-4388627,2023-03-09 14:05:13,GOOD,0-4388627,0,0,3,48.357911,-4.560571
0-4388608,2023-03-09 14:05:09,GOOD,0-4388608,0,0,3,48.357846,-4.560657
0-4351296,2023-03-09 14:04:47,GOOD,0-4351296,0,0,3,48.358265,-4.560077
0-4388599,2023-03-09 14:04:23,GOOD,0-4388599,0,0,3,48.357943,-4.560485
0-4388581,2023-03-09 14:04:01,GOOD,0-4388581,0,0,3,48.357932,-4.560506
0-4388635,2023-03-09 14:02:06,GOOD,0-4388635,0,0,3,48.3579,-4.560506
0-4388627,2023-03-09 14:01:45,GOOD,0-4388627,0,0,3,48.357932,-4.560506
0-4351902,2023-03-09 14:00:53,GOOD,0-4351902,0,0,3,48.358351,-4.56027
0-4388620,2023-03-09 14:00:49,GOOD,0-4388620,0,0,3,48.357804,-4.560356
0-4388605,2023-03-09 14:00:35,GOOD,0-4388605,0,0,3,48.357932,-4.560463
0-4388608,2023-03-09 14:00:33,GOOD,0-4388608,0,0,3,48.3579,-4.560592
0-4388675,2023-03-09 14:00:29,GOOD,0-4388675,0,0,3,48.357932,-4.560463
0-4351296,2023-03-09 13:59:47,GOOD,0-4351296,0,0,3,48.358404,-4.560034
0-4388599,2023-03-09 13:59:16,GOOD,0-4388599,0,0,3,48.357911,-4.560463
0-4388581,2023-03-09 13:58:51,GOOD,0-4388581,0,0,3,48.35804,-4.560592
0-4388620,2023-03-09 13:57:25,GOOD,0-4388620,0,0,3,48.357932,-4.560356
0-4388605,2023-03-09 13:56:00,GOOD,0-4388605,0,0,3,48.3579,-4.560485
0-4351902,2023-03-09 13:55:52,GOOD,0-4351902,0,0,3,48.358329,-4.560292
0-4388635,2023-03-09 13:55:39,GOOD,0-4388635,0,0,3,48.357846,-4.560485
0-4388675,2023-03-09 13:55:36,GOOD,0-4388675,0,0,3,48.357857,-4.56042
0-4388627,2023-03-09 13:55:20,GOOD,0-4388627,0,0,3,48.357879,-4.560485
0-4388608,2023-03-09 13:55:17,GOOD,0-4388608,0,0,3,48.357857,-4.560657
0-4351296,2023-03-09 13:54:48,GOOD,0-4351296,0,0,3,48.35849,-4.560099
0-4388599,2023-03-09 13:54:00,GOOD,0-4388599,0,0,3,48.357932,-4.560442
0-4388581,2023-03-09 13:53:44,GOOD,0-4388581,0,0,3,48.357932,-4.560528
0-4388620,2023-03-09 13:51:47,GOOD,0-4388620,0,0,3,48.357911,-4.560699
0-4388605,2023-03-09 13:50:55,GOOD,0-4388605,0,0,3,48.357857,-4.560506
0-4351902,2023-03-09 13:50:54,GOOD,0-4351902,0,0,3,48.358286,-4.56027
0-4388675,2023-03-09 13:50:48,GOOD,0-4388675,0,0,3,48.357868,-4.560442
0-4388627,2023-03-09 13:50:32,GOOD,0-4388627,0,0,3,48.357911,-4.560528
0-4388635,2023-03-09 13:50:26,GOOD,0-4388635,0,0,3,48.357879,-4.560592
0-4388608,2023-03-09 13:50:15,GOOD,0-4388608,0,0,3,48.357868,-4.560614
0-4388605,2023-03-09 13:50:04,GOOD,0-4388605,0,0,3,48.357879,-4.560485
0-4351296,2023-03-09 13:49:47,GOOD,0-4351296,0,0,3,48.35849,-4.560056
0-4388599,2023-03-09 13:49:16,GOOD,0-4388599,0,0,3,48.357932,-4.560485
0-4388581,2023-03-09 13:48:58,GOOD,0-4388581,0,0,3,48.357932,-4.560506
0-4351902,2023-03-09 13:45:53,GOOD,0-4351902,0,0,3,48.358297,-4.56027
0-4388635,2023-03-09 13:45:42,GOOD,0-4388635,0,0,3,48.357889,-4.560463
0-4388608,2023-03-09 13:45:26,GOOD,0-4388608,0,0,3,48.357857,-4.560528
0-4388675,2023-03-09 13:45:20,GOOD,0-4388675,0,0,3,48.357804,-4.560313
